Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
57848;PRESERV BLOWTEX PERFORME 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;4;4;0;R$ 6,25; R$ -   ;Ok
57849;PRESERV BLOWTEX RETARDANTE C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;2;2;0;R$ 7,43; R$ -   ;Ok
58462;PRESERV BLOWTEX SENSITIV EXT FINO C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;2;2;0;R$ 7,67; R$ -   ;Ok
58463;PRESERV BLOWTEX SKYN C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;4;4;0;R$ 9,69; R$ -   ;Ok
60428;PRESERV BLOWTEX SKYN ELITE C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;8;8;0;R$ 10,09; R$ -   ;Ok
60430;PRESERV BLOWTEX SKYN EX LUBRIFICA C/3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;2;2;0;R$ 9,51; R$ -   ;Ok
57853;PRESERV BLOWTEX SKYN ORIG 6UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 18,44; R$ -   ;Ok
60432;PRESERV BLOWTEX SKYN SELECT 06UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;1;1;0;R$ 17,20; R$ -   ;Ok
64629;PRESERV BLOWTEX SKYN SEXY CHERRY C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;6;6;0;R$ 10,70; R$ -   ;Ok
60431;PRESERV BLOWTEX SKYN TEXTUR C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;5;5;0;R$ 10,71; R$ -   ;Ok
57850;PRESERV BLOWTEX TUTTI FRUTI 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 3,89; R$ -   ;Ok
57851;PRESERV BLOWTEX TWIST C/ 6UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;1;1;0;R$ 7,99; R$ -   ;Ok
71849;PRESERV BLOWTEX UVA VERDE 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;6;6;0;R$ 4,01; R$ -   ;Ok
58591;PRESERV JONTEX 03 UND LUBRIFICADO;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 5,04; R$ -   ;Ok
57854;PRESERV JONTEX 03UND XL TRADICIONAL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 8,65; R$ -   ;Ok
59828;PRESERV JONTEX C/3UND SENSITIVE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 7,96; R$ -   ;Ok
59415;PRESERV JONTEX ERECAO PROLONGADA C/3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 7,99; R$ -   ;Ok
66238;PRESERV JONTEX LUBRIF LV8PG7UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;4;4;0;R$ 13,24; R$ -   ;Ok
106874;PRESERV JONTEX MARATHON C/6 UN;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 16,15; R$ -   ;Ok
62515;PRESERV JONTEX ORGASMO SINTONIA C/ 2UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;2;2;0;R$ 8,62; R$ -   ;Ok
64458;PRESERV JONTEX PELE C/ PELE C/ 4UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;1;1;0;R$ 18,17; R$ -   ;Ok
66239;PRESERV JONTEX SENS LV8PG7UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;2;2;0;R$ 18,40; R$ -   ;Ok
64456;PRESERV JONTEX SENS PELE C/ PELE C/ 2UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 9,06; R$ -   ;Ok
106737;PRESERV JONTEX SENSITIVE C/6 UN;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;4;4;0;R$ 16,80; R$ -   ;Ok
57855;PRESERV OLLA LARGE C/06UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;1;1;0;R$ 14,29; R$ -   ;Ok
639;PONDICILINA  MEL/LIMAO C/ 12PAST;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 1 - 10%;12;11;-1;R$ 5,22;-R$ 5,22;Perda
106739;PRESERV OLLA LUB DE BOLSO C/6 UN;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;2;2;0;R$ 9,65; R$ -   ;Ok
106738;PRESERV OLLA LUBRIFICADO 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;4;4;0;R$ 5,47; R$ -   ;Ok
66292;PRESERV OLLA PLAY C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;5;5;0;R$ 4,57; R$ -   ;Ok
73317;BROMOPRIDA 10MG C/20CP(PRA);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;13;12;-1;R$ 5,13;-R$ 5,13;Perda
57858;PRESERV OLLA SENS LV8PG6;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;1;1;0;R$ 13,88; R$ -   ;Ok
106741;PRESERV OLLA SENSITIVE 6UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;4;4;0;R$ 17,10; R$ -   ;Ok
63669;PRESERV PRUDENCE  EFEITO RETARD LV8PG7;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;2;2;0;R$ 13,38; R$ -   ;Ok
58679;PRESERV PRUDENCE EXTRA GRANDE C/3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;4;4;0;R$ 7,03; R$ -   ;Ok
59196;PRESERV PRUDENCE EXTRA GRANDE ULTRA SENSIVEL L8P6;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;7;7;0;R$ 11,92; R$ -   ;Ok
60435;PRESERV PRUDENCE NEON C/3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 12,18; R$ -   ;Ok
65371;PRESERV PRUDENCE SUTRA SENSITE C/3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;9;9;0;R$ 1,26; R$ -   ;Ok
63293;PRESERV SUTRA HORTELA C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;6;6;0;R$ 1,23; R$ -   ;Ok
62498;PRESERV SUTRA PRES  LUBRIFICADO C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;3;3;0;R$ 1,29; R$ -   ;Ok
62499;PRESERV SUTRA PRES  MORANGO C/ 3UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;1;1;0;R$ 1,23; R$ -   ;Ok
67375;PRESERVATIVO BLOWTEX PRESERV MASC PRAZER;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PRESERVATIVOS;4;4;0;R$ 9,56; R$ -   ;Ok
1171;PRESSAT 2,5MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 31,21; R$ -   ;Ok
61502;PRESSAT 2,5MG C/ 60CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 59,13; R$ -   ;Ok
58136;PRESSAT 5MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 59,00; R$ -   ;Ok
1010;PREVIANE 0,02MG + 0,075MG C/ 21CP;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;2;2;0;R$ 18,27; R$ -   ;Ok
56037;PREVIANE 0,02MG + 0,075MG C/ 63CP;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 37,85; R$ -   ;Ok
61005;PRIMERA 20 0,15MG+0,02MG C/ 63CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 72,96; R$ -   ;Ok
1383;PRIMERA 20 C/ 21CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 34,73; R$ -   ;Ok
316;PRIMOSISTON 30CP (GENOM);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 38,34; R$ -   ;Ok
64261;PROBID C/ 15CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 40,56; R$ -   ;Ok
64262;PROBID C/ 30 CAP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 83,34; R$ -   ;Ok
72274;PROCTAN C/ LUVAS 25G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 45,11; R$ -   ;Ok
1657;PROCTOSAN POM 20G+1APL;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;2;2;0;R$ 21,92; R$ -   ;Ok
1815;PROCTOSAN POM 20G+6APL;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 24,94; R$ -   ;Ok
56171;PROCTYL POM 30G+10APL;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 72,72; R$ -   ;Ok
132;PROFERGAN 25MG C/ 20CP;PRINCIPAL > 3 - SIMILARES > SIM RX SEM ONE;3;3;0;R$ 3,56; R$ -   ;Ok
62449;PROFERGAN CR 20MG/G 30G;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF ONE;2;2;0;R$ 10,51; R$ -   ;Ok
61417;BUSCOFEM ENV C/ 2CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;23;22;-1;R$ 5,05;-R$ 5,05;Perda
1988;PROFLAM 100MG C/ 12CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 57,15; R$ -   ;Ok
57255;PROLOPA BD 125MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 49,70; R$ -   ;Ok
60405;PROMESTRIENO  CR VAG 10MG 30G+APL;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 40,73; R$ -   ;Ok
59036;PROMETAZINA 25MG C/ 20CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;2;2;0;R$ 3,77; R$ -   ;Ok
64786;PROMETAZINA CREME 20MG/G 30G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 10,89; R$ -   ;Ok
1135;PROPILRACIL 100MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 25,13; R$ -   ;Ok
833;PROPIOSOL POM 0,5MG 30G;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;1;1;0;R$ 10,11; R$ -   ;Ok
23;PROPRANOLOL 10MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;2;2;0;R$ 2,63; R$ -   ;Ok
62;PROPRANOLOL 40 MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;1;1;0;R$ 4,34; R$ -   ;Ok
50;PROPRANOLOL 40MG 30CP (TEUTO) FP;PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL ULT ONE;1;1;0;R$ 2,05; R$ -   ;Ok
73172;PROPRANOLOL 40MG C/ 30CP(UNI);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;12;12;0;R$ 2,30; R$ -   ;Ok
71943;PROPZINCO SPRAY 30ML SABOR MENTA EXT PROP;PRINCIPAL > 3 - SIMILARES > OFICINAIS;1;1;0;R$ 5,37; R$ -   ;Ok
71944;PROPZINCO SPRAY GENGIBRE 30ML;PRINCIPAL > 3 - SIMILARES > OFICINAIS;2;2;0;R$ 5,45; R$ -   ;Ok
71945;PROPZINCO SPRAY MEL 30ML;PRINCIPAL > 3 - SIMILARES > OFICINAIS;1;1;0;R$ 5,37; R$ -   ;Ok
57376;PROT DIARIO ALWAYS C/ PERF C/ 15UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;4;4;0;R$ 5,03; R$ -   ;Ok
58179;PROT DIARIO ALWAYS C/ PERF C/ 80UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;2;2;0;R$ 18,52; R$ -   ;Ok
58192;PROT DIARIO ALWAYS C/PERFUME C/ 40UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;8;8;0;R$ 10,60; R$ -   ;Ok
57385;PROT DIARIO CAREFREE BRISA C/ 15UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;4;4;0;R$ 6,12; R$ -   ;Ok
69895;PROT DIARIO CAREFREE NEUTRALIZE C/ 40UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;3;3;0;R$ 11,74; R$ -   ;Ok
57382;PROT DIARIO CAREFREE ORIGINAL C/ 15UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;2;2;0;R$ 5,93; R$ -   ;Ok
57383;PROT DIARIO CAREFREE ORIGINAL C/ 40UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;3;3;0;R$ 11,32; R$ -   ;Ok
59856;PROT DIARIO CAREFREE ORIGINAL C/ 80UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;1;1;0;R$ 19,16; R$ -   ;Ok
61651;PROT DIARIO CAREFREE S/PERF FLEXI LV80 PG60;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;2;2;0;R$ 20,71; R$ -   ;Ok
61530;PROT DIARIO CAREFREE TODO DIA C/ 80UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;2;2;0;R$ 19,54; R$ -   ;Ok
67445;PROT DIARIO INTIMUS 2 EM 1 14UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;3;3;0;R$ 6,07; R$ -   ;Ok
62901;PROT DIARIO INTIMUS ANTBAC C/ 40UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;2;2;0;R$ 9,78; R$ -   ;Ok
62900;PROT DIARIO INTIMUS ANTBAC C/ 80UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;2;2;0;R$ 15,28; R$ -   ;Ok
64880;PROT DIARIO INTIMUS ANTIBACTERIANO C/ 15UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;2;2;0;R$ 4,72; R$ -   ;Ok
71109;PROT DIARIO INTIMUS C/ INDICADOR C/15UNDS;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;1;1;0;R$ 5,18; R$ -   ;Ok
71138;PROT DIARIO INTIMUS C/ INDICADOR C/80UNDS;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;1;1;0;R$ 20,48; R$ -   ;Ok
59128;PROT DIARIO INTIMUS C/PERF S/ABAS LV80 PG70;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;4;4;0;R$ 17,06; R$ -   ;Ok
72550;PROT DIARIO INTIMUS EXTRA PROT LONG 48UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;4;4;0;R$ 13,42; R$ -   ;Ok
58976;LUB INT KMED 50G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LUBRIFICANTES;55;54;-1;R$ 5,05;-R$ 5,05;Perda
61597;PROT DIARIO INTIMUS ULTRA FLEX LV40 PG30;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > ABSORVENTES;1;1;0;R$ 10,24; R$ -   ;Ok
118421;PROT DIARIO LADYSOFT TOQUE SUAVE 15 UNIDADES;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > HIGIENE INTIMA;2;2;0;R$ 0,01; R$ -   ;Ok
72700;XANTINON  ENV C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;0;-1;R$ 4,85;-R$ 4,85;Perda
107097;PROT DIARIO MILI SUAVE S/ABAS S/PERF 15UND;PRINCIPAL > 5 - PERFUMARIA > UNIVERSO FEMININO > HIGIENE INTIMA;7;7;0;R$ 2,62; R$ -   ;Ok
64593;PROT FAC ANTHELIOS XL  MORENA MAIS FPS60 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 74,99; R$ -   ;Ok
63125;PROT LAB HELIODERM FPS30 4,5G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 11,91; R$ -   ;Ok
72170;PROT LABIAL VULT AMORA 3,5G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;7;7;0;R$ 11,59; R$ -   ;Ok
70491;PROT LABIAL VULT FPS15 3,6G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;6;6;0;R$ 10,14; R$ -   ;Ok
66256;PROT LABIAL VULT MELANCIA 3,5G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;10;10;0;R$ 11,02; R$ -   ;Ok
66257;PROT LABIAL VULT MENTA 3,5G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;4;4;0;R$ 10,06; R$ -   ;Ok
63553;ALGO CREMER  BOLA BCO 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;5;4;-1;R$ 4,84;-R$ 4,84;Perda
58911;PROT MAMILO LOLLY SIL UND;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;1;1;0;R$ 10,14; R$ -   ;Ok
62419;PROT SOL ABOVE SUN AER FPS30 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 27,41; R$ -   ;Ok
222;CIMELIDE 100MG C/ 12CP;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;1;0;-1;R$ 4,59;-R$ 4,59;Perda
64170;PROT SOL ACTINE  S/ COR FPS60 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 56,52; R$ -   ;Ok
63609;PROT SOL ACTINE FPS30 120ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 66,06; R$ -   ;Ok
197;LORAZEPAM 2MG C/ 20CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;1;-1;R$ 4,54;-R$ 4,54;Perda
61175;PROT SOL ANASOL CCCREAM CLAREAD FPS50 60G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 51,79; R$ -   ;Ok
64296;PROT SOL ANTHELIOS  AE PIG PL MOREN FPS50 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 86,57; R$ -   ;Ok
67404;PROT SOL ANTHELIOS AIRLICIUM+ FPS80 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;13;13;0;R$ 77,80; R$ -   ;Ok
60800;PROT SOL ANTHELIOS FPS70 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 110,48; R$ -   ;Ok
60798;PROT SOL ANTHELIOS PEDIATRICS FPS60 120ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 90,24; R$ -   ;Ok
71106;PROT SOL ANTHELIOS ULTRA COV FPS60 COR2 30G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;8;8;0;R$ 67,16; R$ -   ;Ok
73556;CARVEDILOL 3,125 MG C/ 30 CP(LEG);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;1;-1;R$ 4,51;-R$ 4,51;Perda
71107;PROT SOL ANTHELIOS ULTRA COV FPS60 COR4 30G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 56,08; R$ -   ;Ok
67411;PROT SOL AUSTRAL GOLD COR 1 FPS60  40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 47,14; R$ -   ;Ok
67412;PROT SOL AUSTRAL GOLD COR 2 FPS60 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 47,14; R$ -   ;Ok
67409;PROT SOL AUSTRAL GOLD GEL CREM CORP FPS30 200G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 46,42; R$ -   ;Ok
66563;PROT SOL AUSTRAL GOLD GEL CREM CORP FPS50 200G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 49,99; R$ -   ;Ok
65529;PROT SOL CICATRICURE ANTISSINAIS FPS50 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 37,79; R$ -   ;Ok
65910;PROT SOL EPISOL COLOR TOM  3 MEDIO FPS;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;2;2;0;R$ 75,31; R$ -   ;Ok
65908;PROT SOL EPISOL COLOR TOM 2 CLARO FPS;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 74,68; R$ -   ;Ok
66362;PROT SOL FAC ANASOL CLAREADOR FPS70 60G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 42,51; R$ -   ;Ok
72595;PROT SOL FAC ANTHELIOS  ULTRA COV  FPS 60 COR 6.0;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 76,83; R$ -   ;Ok
64329;PROT SOL FAC ANTHELIOS AE PIG CLARA FPS50 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 97,61; R$ -   ;Ok
64330;PROT SOL FAC ANTHELIOS AE PIG S/COR FPS50 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 98,56; R$ -   ;Ok
70661;PROT SOL FAC ANTHELIOS AIR COR 3.0 FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 64,25; R$ -   ;Ok
64065;PROT SOL FAC ANTHELIOS AIRL COR 2.0 FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;8;8;0;R$ 62,93; R$ -   ;Ok
